"campaignid","sample","latitude","longitude","date_time","site","location","status","depth","successful_habitat_forward","observer_habitat_forward"
"2020-10_south-west_BOSS","351",-34.0312,114.5964,"2020-11-11T09:43:30+08:00","BOSS194",NA,"Fished",141,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","369",-34.0287,114.5914,"2020-11-11T09:54:08+08:00","BOSS195",NA,"Fished",134,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","349",-34.0237,114.5964,"2020-11-11T10:05:20+08:00","BOSS196",NA,"Fished",134,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","350",-34.0262,114.6039,"2020-11-11T10:15:42+08:00","BOSS197",NA,"Fished",142,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","372",-34.0062,114.6439,"2020-11-11T10:56:54+08:00","BOSS198",NA,"Fished",134,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","324",-33.9984,114.6406,"2020-11-11T11:09:27+08:00","BOSS199",NA,"Fished",142,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","378",-33.9937,114.6389,"2020-11-11T11:19:31+08:00","BOSS200",NA,"Fished",142,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","370",-33.9962,114.6464,"2020-11-11T11:29:48+08:00","BOSS201",NA,"Fished",141,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","191",-33.9987,114.6714,"2020-11-11T11:44:55+08:00","BOSS202",NA,"Fished",136,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","194",-33.9962,114.6639,"2020-11-11T11:57:09+08:00","BOSS203",NA,"Fished",137,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","189",-33.9887,114.6639,"2020-11-11T12:08:49+08:00","BOSS204",NA,"Fished",138,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","192",-33.9862,114.6689,"2020-11-11T12:19:02+08:00","BOSS205",NA,"Fished",138,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","326",-34.0043,114.6893,"2020-11-11T12:36:42+08:00","BOSS206",NA,"Fished",129,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","364",-34.0087,114.6889,"2020-11-11T12:46:27+08:00","BOSS207",NA,"Fished",131,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","252",-34.0087,114.6939,"2020-11-11T12:55:36+08:00","BOSS208",NA,"Fished",129,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","250",-34.0137,114.6939,"2020-11-11T13:06:10+08:00","BOSS209",NA,"Fished",130,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","254",-34.0187,114.6964,"2020-11-11T13:16:56+08:00","BOSS210",NA,"Fished",128,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","253",-34.0137,114.7039,"2020-11-11T13:27:37+08:00","BOSS211",NA,"Fished",125,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","251",-34.0112,114.6989,"2020-11-11T13:37:17+08:00","BOSS212",NA,"Fished",128,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","71",-34.0037,114.6989,"2020-11-11T13:47:50+08:00","BOSS213",NA,"Fished",125,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","180",-33.9962,114.7039,"2020-11-11T13:58:35+08:00","BOSS214",NA,"Fished",123,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","CP11-1",-33.9928,114.6966,"2020-11-11T14:08:52+08:00","BOSS215",NA,"Fished",125,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","181",-33.9887,114.6989,"2020-11-11T14:18:40+08:00","BOSS216",NA,"Fished",125,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","CP11-2",-33.9743,114.6928,"2020-11-11T14:32:11+08:00","BOSS217",NA,"Fished",124,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","J11",-34.1178,114.9231,"2020-11-19T06:58:19+08:00","BOSS218",NA,"No-take",39.7,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","J12",-34.1323,114.9285,"2020-11-19T07:05:56+08:00","BOSS219",NA,"No-take",44.7,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","J9",-34.1195,114.9161,"2020-11-19T07:13:23+08:00","BOSS220",NA,"No-take",44.1,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","J10",-34.1173,114.9187,"2020-11-19T07:20:50+08:00","BOSS221",NA,"No-take",38.7,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","J1",-34.1286,114.9309,"2020-11-19T07:29:32+08:00","BOSS222",NA,"No-take",44.3,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","J2",-34.1253,114.9288,"2020-11-19T07:37:40+08:00","BOSS223",NA,"No-take",44.4,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","J3",-34.1269,114.9259,"2020-11-19T07:44:54+08:00","BOSS224",NA,"No-take",44.4,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","J4",-34.1226,114.9203,"2020-11-19T07:52:40+08:00","BOSS225",NA,"No-take",42.9,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","J8",-34.1294,114.9118,"2020-11-19T08:03:44+08:00","BOSS226",NA,"No-take",43.4,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","J6",-34.1328,114.9124,"2020-11-19T08:11:29+08:00","BOSS227",NA,"No-take",37.1,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","J5",-34.1315,114.9158,"2020-11-19T08:19:57+08:00","BOSS228",NA,"No-take",42.7,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","J7",-34.1348,114.9102,"2020-11-19T08:27:10+08:00","BOSS229",NA,"No-take",43.3,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","J17",-34.1321,114.9208,"2020-11-19T08:41:02+08:00","BOSS230",NA,"No-take",40.6,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","J14",-34.1284,114.9255,"2020-11-19T08:48:29+08:00","BOSS231",NA,"No-take",41.7,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","J16",-34.1262,114.9065,"2020-11-19T08:56:44+08:00","BOSS232",NA,"No-take",41.2,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","J15",-34.125,114.9103,"2020-11-19T09:03:36+08:00","BOSS233",NA,"No-take",40.8,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","J13",-34.1285,114.9305,"2020-11-19T09:11:19+08:00","BOSS234",NA,"No-take",42.3,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","J18",-34.1287,114.9241,"2020-11-19T09:18:36+08:00","BOSS235",NA,"No-take",41.4,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","J24",-34.1187,114.8264,"2020-11-19T09:28:14+08:00","BOSS236",NA,"No-take",42.4,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","J26",-34.1209,114.8289,"2020-11-19T09:35:38+08:00","BOSS237",NA,"No-take",42.6,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","J25",-34.1168,114.8284,"2020-11-19T09:43:40+08:00","BOSS238",NA,"No-take",43,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","J32",-34.1301,114.8611,"2020-11-19T09:54:43+08:00","BOSS239",NA,"No-take",42.9,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","J30",-34.1121,114.8595,"2020-11-19T10:01:46+08:00","BOSS240",NA,"No-take",42.5,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","J28",-34.1129,114.8521,"2020-11-19T10:09:12+08:00","BOSS241",NA,"No-take",42.9,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","J29",-34.1111,114.8556,"2020-11-19T10:16:30+08:00","BOSS242",NA,"No-take",43.8,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","J31",-34.116,114.8607,"2020-11-19T10:24:15+08:00","BOSS243",NA,"No-take",43.4,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","J27",-34.1218,114.8329,"2020-11-19T10:31:14+08:00","BOSS244",NA,"No-take",43.5,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","J19",-34.1225,114.9278,"2020-11-19T11:11:13+08:00","BOSS245",NA,"No-take",45.9,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","J21",-34.1282,114.8174,"2020-11-19T11:18:42+08:00","BOSS246",NA,"No-take",48.2,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","J22",-34.1263,114.8196,"2020-11-19T11:26:32+08:00","BOSS247",NA,"No-take",49.6,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","J34",-34.1313,114.8661,"2020-11-19T11:34:05+08:00","BOSS248",NA,"No-take",49.6,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","J36",-34.1305,114.8783,"2020-11-19T11:41:09+08:00","BOSS249",NA,"No-take",49.3,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","J35",-34.1348,114.8693,"2020-11-19T11:49:38+08:00","BOSS250",NA,"No-take",52,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","J33",-34.1331,114.8627,"2020-11-19T11:57:39+08:00","BOSS251",NA,"No-take",51.3,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","J38",-34.1279,114.8839,"2020-11-19T12:04:47+08:00","BOSS252",NA,"No-take",51,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","J37",-34.1264,114.8789,"2020-11-19T12:12:46+08:00","BOSS253",NA,"No-take",49.3,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","J20",-34.1302,114.8202,"2020-11-19T12:23:27+08:00","BOSS254",NA,"No-take",48,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","122",-34.1162,114.8264,"2020-11-19T12:31:15+08:00","BOSS255",NA,"No-take",49.4,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","125",-34.1087,114.8264,"2020-11-19T12:40:33+08:00","BOSS256",NA,"No-take",48.3,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","123",-34.1062,114.8189,"2020-11-19T12:49:26+08:00","BOSS257",NA,"No-take",49.1,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","126",-34.1137,114.8189,"2020-11-19T12:58:23+08:00","BOSS258",NA,"No-take",48.8,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","293",-34.0887,114.7589,"2020-11-19T13:22:25+08:00","BOSS259",NA,"No-take",95.2,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","330",-34.0883,114.7545,"2020-11-19T13:31:34+08:00","BOSS260",NA,"No-take",116,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","C04",-34.0876,114.7493,"2020-11-19T13:41:55+08:00","BOSS261",NA,"No-take",110,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","291",-34.0837,114.7489,"2020-11-19T13:51:37+08:00","BOSS262",NA,"No-take",108,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","294",-34.0837,114.7539,"2020-11-19T14:00:52+08:00","BOSS263",NA,"No-take",102,"Yes","Claude Spencer"
"2021-03_West-Coast_BOSS","148",-34.0518,114.925,"2021-03-08T07:36:19+08:00","BOSS1","West Coast","No-take",46.6,"Yes","Claude Spencer"
"2021-03_West-Coast_BOSS","2",-34.0604,114.924,"2021-03-08T07:48:50+08:00","BOSS2","West Coast","No-take",47.3,"Yes","Claude Spencer"
"2021-03_West-Coast_BOSS","99",-34.0555,114.916,"2021-03-08T08:00:44+08:00","BOSS3","West Coast","No-take",47.2,"Yes","Claude Spencer"
"2021-03_West-Coast_BOSS","127",-34.0545,114.91,"2021-03-08T08:10:54+08:00","BOSS4","West Coast","No-take",44,"Yes","Claude Spencer"
"2021-03_West-Coast_BOSS","43",-34.0521,114.909,"2021-03-08T08:19:45+08:00","BOSS5","West Coast","No-take",45.5,"Yes","Claude Spencer"
"2021-03_West-Coast_BOSS","110",-34.0505,114.907,"2021-03-08T08:29:42+08:00","BOSS6","West Coast","No-take",45,"Yes","Claude Spencer"
"2021-03_West-Coast_BOSS","139",-34.0616,114.898,"2021-03-08T08:42:53+08:00","BOSS7","West Coast","No-take",44,"Yes","Claude Spencer"
"2021-03_West-Coast_BOSS","133",-34.075,114.911,"2021-03-08T08:57:52+08:00","BOSS8","West Coast","No-take",44,"Yes","Claude Spencer"
"2021-03_West-Coast_BOSS","52",-34.0826,114.915,"2021-03-08T09:08:49+08:00","BOSS9","West Coast","No-take",46.1,"Yes","Claude Spencer"
"2021-03_West-Coast_BOSS","91",-34.0807,114.928,"2021-03-08T09:21:33+08:00","BOSS10","West Coast","No-take",44.8,"Yes","Claude Spencer"
"2021-03_West-Coast_BOSS","47",-34.0832,114.926,"2021-03-08T09:32:14+08:00","BOSS11","West Coast","No-take",45.1,"Yes","Claude Spencer"
"2021-03_West-Coast_BOSS","16",-34.0848,114.924,"2021-03-08T09:42:04+08:00","BOSS12","West Coast","No-take",44.1,"Yes","Claude Spencer"
"2021-03_West-Coast_BOSS","38",-34.0904,114.917,"2021-03-08T09:54:17+08:00","BOSS13","West Coast","No-take",45.4,"Yes","Claude Spencer"
"2021-03_West-Coast_BOSS","71",-34.0923,114.908,"2021-03-08T10:05:26+08:00","BOSS14","West Coast","No-take",43.5,"Yes","Claude Spencer"
"2021-03_West-Coast_BOSS","14",-34.0979,114.913,"2021-03-08T10:15:13+08:00","BOSS15","West Coast","No-take",43.6,"Yes","Claude Spencer"
"2021-03_West-Coast_BOSS","150",-34.1,114.917,"2021-03-08T10:25:02+08:00","BOSS16","West Coast","No-take",44.6,"Yes","Claude Spencer"
"2021-03_West-Coast_BOSS","92",-34.101,114.918,"2021-03-08T10:32:55+08:00","BOSS17","West Coast","No-take",44.3,"Yes","Claude Spencer"
"2021-03_West-Coast_BOSS","28",-34.0995,114.923,"2021-03-08T10:41:55+08:00","BOSS18","West Coast","No-take",47,"Yes","Claude Spencer"
"2021-03_West-Coast_BOSS","124",-34.1003,114.929,"2021-03-08T10:51:39+08:00","BOSS19","West Coast","No-take",45,"Yes","Claude Spencer"
"2021-03_West-Coast_BOSS","53",-34.1047,114.92,"2021-03-08T11:03:15+08:00","BOSS20","West Coast","No-take",45.4,"Yes","Claude Spencer"
"2021-03_West-Coast_BOSS","6",-34.1073,114.918,"2021-03-08T11:15:50+08:00","BOSS21","West Coast","No-take",44.4,"Yes","Claude Spencer"
"2021-03_West-Coast_BOSS","149",-34.1135,114.931,"2021-03-08T11:27:50+08:00","BOSS22","West Coast","No-take",45.1,"Yes","Claude Spencer"
"2021-03_West-Coast_BOSS","32",-34.1125,114.921,"2021-03-08T11:39:04+08:00","BOSS23","West Coast","No-take",45.1,"Yes","Claude Spencer"
"2021-03_West-Coast_BOSS","116",-34.1138,114.919,"2021-03-08T11:47:32+08:00","BOSS24","West Coast","No-take",45.1,"Yes","Claude Spencer"
"2021-03_West-Coast_BOSS","69",-34.1187,114.911,"2021-03-08T11:58:09+08:00","BOSS25","West Coast","No-take",43.7,"Yes","Claude Spencer"
"2021-03_West-Coast_BOSS","138",-34.119,114.912,"2021-03-08T12:06:14+08:00","BOSS26","West Coast","No-take",41.8,"Yes","Claude Spencer"
"2021-03_West-Coast_BOSS","76",-34.1217,114.916,"2021-03-08T12:16:18+08:00","BOSS27","West Coast","No-take",43.3,"Yes","Claude Spencer"
"2021-03_West-Coast_BOSS","144",-34.1221,114.92,"2021-03-08T12:25:27+08:00","BOSS28","West Coast","No-take",43.2,"Yes","Claude Spencer"
"2021-03_West-Coast_BOSS","5",-34.125,114.93,"2021-03-08T12:36:29+08:00","BOSS29","West Coast","No-take",45.2,"Yes","Claude Spencer"
"2021-03_West-Coast_BOSS","107",-34.1347,114.94,"2021-03-08T12:49:09+08:00","BOSS30","West Coast","No-take",44.4,"Yes","Claude Spencer"
"2021-03_West-Coast_BOSS","37",-34.1303,114.931,"2021-03-08T13:01:59+08:00","BOSS31","West Coast","No-take",46.5,"Yes","Claude Spencer"
"2021-03_West-Coast_BOSS","102",-34.1305,114.926,"2021-03-08T13:10:46+08:00","BOSS32","West Coast","No-take",35.3,"Yes","Claude Spencer"
"2021-03_West-Coast_BOSS","57",-34.1341,114.924,"2021-03-08T13:19:57+08:00","BOSS33","West Coast","No-take",44.4,"Yes","Claude Spencer"
"2021-03_West-Coast_BOSS","24",-34.1347,114.923,"2021-03-08T13:28:10+08:00","BOSS34","West Coast","No-take",39.9,"Yes","Claude Spencer"
"2021-03_West-Coast_BOSS","70",-34.1321,114.922,"2021-03-08T13:36:49+08:00","BOSS35","West Coast","No-take",38.7,"Yes","Claude Spencer"
"2021-03_West-Coast_BOSS","62",-34.1281,114.919,"2021-03-08T13:46:11+08:00","BOSS36","West Coast","No-take",40.4,"Yes","Claude Spencer"
"2021-03_West-Coast_BOSS","104",-34.1255,114.918,"2021-03-08T13:54:56+08:00","BOSS37","West Coast","No-take",41.8,"Yes","Claude Spencer"
"2021-03_West-Coast_BOSS","30",-34.1256,114.915,"2021-03-08T14:03:59+08:00","BOSS38","West Coast","No-take",41.7,"Yes","Claude Spencer"
"2021-03_West-Coast_BOSS","95",-34.1229,114.91,"2021-03-08T14:13:32+08:00","BOSS39","West Coast","No-take",41.2,"Yes","Claude Spencer"
"2021-03_West-Coast_BOSS","106",-34.1313,114.875,"2021-03-08T14:31:45+08:00","BOSS40","West Coast","No-take",43.9,"Yes","Claude Spencer"
"2021-03_West-Coast_BOSS","39",-34.1301,114.877,"2021-03-08T14:42:20+08:00","BOSS41","West Coast","No-take",42.3,"Yes","Claude Spencer"
"2021-03_West-Coast_BOSS","140",-34.1163,114.882,"2021-03-08T14:54:08+08:00","BOSS42","West Coast","No-take",42.4,"Yes","Claude Spencer"
"2021-03_West-Coast_BOSS","10",-34.1084,114.886,"2021-03-08T15:04:55+08:00","BOSS43","West Coast","No-take",41.5,"Yes","Claude Spencer"
"2021-03_West-Coast_BOSS","147",-34.0908,114.895,"2021-03-08T15:18:53+08:00","BOSS44","West Coast","No-take",43.3,"Yes","Claude Spencer"
"2021-03_West-Coast_BOSS","23",-34.0829,114.899,"2021-03-08T15:29:52+08:00","BOSS45","West Coast","No-take",43.2,"Yes","Claude Spencer"
"2021-03_West-Coast_BOSS","Old Point",-34.050194,114.869122,"2021-03-09T07:36:34+08:00","BOSS46","West Coast","No-take",42.3,"Yes","Claude Spencer"
"2021-03_West-Coast_BOSS","41",-34.0596,114.877,"2021-03-09T07:50:33+08:00","BOSS47","West Coast","No-take",41.4,"Yes","Claude Spencer"
"2021-03_West-Coast_BOSS","33",-34.0742,114.871,"2021-03-09T08:07:39+08:00","BOSS48","West Coast","No-take",46.7,"Yes","Claude Spencer"
"2021-03_West-Coast_BOSS","86",-34.0774,114.865,"2021-03-09T08:18:23+08:00","BOSS49","West Coast","No-take",41.2,"Yes","Claude Spencer"
"2021-03_West-Coast_BOSS","56",-34.0782,114.873,"2021-03-09T08:30:02+08:00","BOSS50","West Coast","No-take",41.6,"Yes","Claude Spencer"
"2021-03_West-Coast_BOSS","65",-34.0813,114.884,"2021-03-09T08:41:51+08:00","BOSS51","West Coast","No-take",41.6,"Yes","Claude Spencer"
"2021-03_West-Coast_BOSS","137",-34.0854,114.877,"2021-03-09T08:57:16+08:00","BOSS52","West Coast","No-take",42.1,"Yes","Claude Spencer"
"2021-03_West-Coast_BOSS","48",-34.0891,114.882,"2021-03-09T09:08:35+08:00","BOSS53","West Coast","No-take",42.1,"Yes","Claude Spencer"
"2021-03_West-Coast_BOSS","67",-34.0899,114.873,"2021-03-09T09:19:29+08:00","BOSS54","West Coast","No-take",42.5,"Yes","Claude Spencer"
"2021-03_West-Coast_BOSS","126",-34.0912,114.87,"2021-03-09T09:30:26+08:00","BOSS55","West Coast","No-take",43.1,"Yes","Claude Spencer"
"2021-03_West-Coast_BOSS","44",-34.0931,114.858,"2021-03-09T09:43:34+08:00","BOSS56","West Coast","No-take",43.8,"Yes","Claude Spencer"
"2021-03_West-Coast_BOSS","35",-34.0959,114.852,"2021-03-09T09:54:00+08:00","BOSS57","West Coast","No-take",43.5,"Yes","Claude Spencer"
"2021-03_West-Coast_BOSS","100",-34.0961,114.847,"2021-03-09T10:03:01+08:00","BOSS58","West Coast","No-take",43.4,"Yes","Claude Spencer"
"2021-03_West-Coast_BOSS","7",-34.0995,114.853,"2021-03-09T10:12:29+08:00","BOSS59","West Coast","No-take",44.2,"Yes","Claude Spencer"
"2021-03_West-Coast_BOSS","108",-34.1001,114.85,"2021-03-09T10:21:15+08:00","BOSS60","West Coast","No-take",44.1,"Yes","Claude Spencer"
"2021-03_West-Coast_BOSS","26",-34.1003,114.844,"2021-03-09T10:30:44+08:00","BOSS61","West Coast","No-take",44.2,"Yes","Claude Spencer"
"2021-03_West-Coast_BOSS","125",-34.104,114.847,"2021-03-09T10:40:33+08:00","BOSS62","West Coast","No-take",45.8,"Yes","Claude Spencer"
"2021-03_West-Coast_BOSS","98",-34.1139,114.856,"2021-03-09T10:51:35+08:00","BOSS63","West Coast","No-take",43.5,"Yes","Claude Spencer"
"2021-03_West-Coast_BOSS","1",-34.1318,114.853,"2021-03-09T11:05:09+08:00","BOSS64","West Coast","No-take",44.1,"Yes","Claude Spencer"
"2021-03_West-Coast_BOSS","83",-34.1341,114.838,"2021-03-09T11:16:50+08:00","BOSS65","West Coast","No-take",47.9,"Yes","Claude Spencer"
"2021-03_West-Coast_BOSS","88",-34.1351,114.827,"2021-03-09T11:29:20+08:00","BOSS66","West Coast","No-take",50.3,"Yes","Claude Spencer"
"2021-03_West-Coast_BOSS","36",-34.1317,114.822,"2021-03-09T11:39:04+08:00","BOSS67","West Coast","No-take",50.7,"Yes","Claude Spencer"
"2021-03_West-Coast_BOSS","130",-34.1213,114.83,"2021-03-09T11:51:00+08:00","BOSS68","West Coast","No-take",48.1,"Yes","Claude Spencer"
"2021-03_West-Coast_BOSS","46",-34.119,114.831,"2021-03-09T11:59:57+08:00","BOSS69","West Coast","No-take",48.1,"Yes","Claude Spencer"
"2021-03_West-Coast_BOSS","93",-34.1196,114.845,"2021-03-09T12:12:12+08:00","BOSS70","West Coast","No-take",45.1,"Yes","Claude Spencer"
"2021-03_West-Coast_BOSS","78",-34.1182,114.841,"2021-03-09T12:21:57+08:00","BOSS71","West Coast","No-take",46.7,"Yes","Claude Spencer"
"2021-03_West-Coast_BOSS","50",-34.1143,114.842,"2021-03-09T12:32:09+08:00","BOSS72","West Coast","No-take",45.7,"Yes","Claude Spencer"
"2021-03_West-Coast_BOSS","80",-34.1034,114.832,"2021-03-09T12:45:20+08:00","BOSS73","West Coast","No-take",46.6,"Yes","Claude Spencer"
"2021-03_West-Coast_BOSS","114",-34.0969,114.834,"2021-03-09T12:55:55+08:00","BOSS74","West Coast","No-take",46.4,"Yes","Claude Spencer"
"2021-03_West-Coast_BOSS","64",-34.0937,114.84,"2021-03-09T13:06:18+08:00","BOSS75","West Coast","No-take",47.7,"Yes","Claude Spencer"
"2021-03_West-Coast_BOSS","136",-34.0891,114.833,"2021-03-09T13:18:35+08:00","BOSS76","West Coast","No-take",46,"Yes","Claude Spencer"
"2021-03_West-Coast_BOSS","97",-34.0872,114.842,"2021-03-09T13:29:24+08:00","BOSS77","West Coast","No-take",44.8,"Yes","Claude Spencer"
"2021-03_West-Coast_BOSS","121",-34.0836,114.853,"2021-03-09T13:40:06+08:00","BOSS78","West Coast","No-take",42.8,"Yes","Claude Spencer"
"2021-03_West-Coast_BOSS","3",-34.0789,114.851,"2021-03-09T13:52:23+08:00","BOSS79","West Coast","No-take",43.5,"Yes","Claude Spencer"
"2021-03_West-Coast_BOSS","73",-34.0802,114.848,"2021-03-09T14:01:47+08:00","BOSS80","West Coast","No-take",43.4,"Yes","Claude Spencer"
"2021-03_West-Coast_BOSS","118",-34.0714,114.826,"2021-03-09T14:17:04+08:00","BOSS81","West Coast","No-take",47.3,"Yes","Claude Spencer"
"2021-03_West-Coast_BOSS","128",-34.0694,114.823,"2021-03-09T14:26:53+08:00","BOSS82","West Coast","No-take",47.8,"Yes","Claude Spencer"
"2021-03_West-Coast_BOSS","60",-34.0652,114.821,"2021-03-09T14:36:23+08:00","BOSS83","West Coast","No-take",48.7,"Yes","Claude Spencer"
"2021-03_West-Coast_BOSS","134",-34.0631,114.857,"2021-03-09T14:53:24+08:00","BOSS84","West Coast","No-take",41.7,"Yes","Claude Spencer"
"2021-03_West-Coast_BOSS","120",-34.0617,114.861,"2021-03-09T15:01:57+08:00","BOSS85","West Coast","No-take",41.2,"Yes","Claude Spencer"
"2021-03_West-Coast_BOSS","8",-34.0554,114.851,"2021-03-09T15:13:44+08:00","BOSS86","West Coast","No-take",42.5,"Yes","Claude Spencer"
"2021-03_West-Coast_BOSS","68",-34.05,114.859,"2021-03-09T15:24:24+08:00","BOSS87","West Coast","No-take",41.1,"Yes","Claude Spencer"
"2021-03_West-Coast_BOSS","117",-34.0681,114.76,"2021-03-10T07:47:40+08:00","BOSS88","West Coast","No-take",87.6,"Yes","Claude Spencer"
"2021-03_West-Coast_BOSS","17",-34.0742,114.757,"2021-03-10T07:59:46+08:00","BOSS89","West Coast","No-take",92.2,"Yes","Claude Spencer"
"2021-03_West-Coast_BOSS","40",-34.0784,114.754,"2021-03-10T08:11:17+08:00","BOSS90","West Coast","No-take",97,"Yes","Claude Spencer"
"2021-03_West-Coast_BOSS","72",-34.0685,114.747,"2021-03-10T08:24:26+08:00","BOSS91","West Coast","No-take",105,"Yes","Claude Spencer"
"2021-03_West-Coast_BOSS","109",-34.0839,114.741,"2021-03-10T08:39:30+08:00","BOSS92","West Coast","No-take",114,"Yes","Claude Spencer"
"2021-03_West-Coast_BOSS","145",-34.0891,114.732,"2021-03-10T08:53:28+08:00","BOSS93","West Coast","No-take",121,"Yes","Claude Spencer"
"2021-03_West-Coast_BOSS","S1",-34.10277,114.639918,"2021-03-10T09:35:53+08:00","BOSS94","West Coast","No-take",140,"Yes","Claude Spencer"
"2021-03_West-Coast_BOSS","S2",-34.10284,114.640335,"2021-03-10T09:48:43+08:00","BOSS95","West Coast","No-take",140,"Yes","Claude Spencer"
"2021-03_West-Coast_BOSS","S3",-34.102738,114.640238,"2021-03-10T10:00:35+08:00","BOSS96","West Coast","No-take",140,"Yes","Claude Spencer"
"2021-03_West-Coast_BOSS","90",-34.1003,114.731,"2021-03-10T10:40:20+08:00","BOSS97","West Coast","No-take",122,"Yes","Claude Spencer"
"2021-03_West-Coast_BOSS","22",-34.1033,114.745,"2021-03-10T10:53:32+08:00","BOSS98","West Coast","No-take",116,"Yes","Claude Spencer"
"2021-03_West-Coast_BOSS","77",-34.0979,114.75,"2021-03-10T11:05:33+08:00","BOSS99","West Coast","No-take",111,"Yes","Claude Spencer"
"2021-03_West-Coast_BOSS","82",-34.0964,114.759,"2021-03-10T11:17:10+08:00","BOSS100","West Coast","No-take",100,"Yes","Claude Spencer"
"2021-03_West-Coast_BOSS","49",-34.103,114.762,"2021-03-10T11:29:02+08:00","BOSS101","West Coast","No-take",96.4,"Yes","Claude Spencer"
"2021-03_West-Coast_BOSS","141",-34.1175,114.762,"2021-03-10T11:43:24+08:00","BOSS102","West Coast","No-take",105,"Yes","Claude Spencer"
"2021-03_West-Coast_BOSS","11",-34.1163,114.775,"2021-03-10T11:56:15+08:00","BOSS103","West Coast","No-take",87.5,"Yes","Claude Spencer"
"2021-03_West-Coast_BOSS","146",-34.1099,114.79,"2021-03-10T12:11:02+08:00","BOSS104","West Coast","No-take",62.1,"Yes","Claude Spencer"
"2021-03_West-Coast_BOSS","18",-34.1078,114.787,"2021-03-10T12:21:15+08:00","BOSS105","West Coast","No-take",61.6,"Yes","Claude Spencer"
"2021-03_West-Coast_BOSS","42",-34.106,114.781,"2021-03-10T12:31:20+08:00","BOSS106","West Coast","No-take",70.1,"Yes","Claude Spencer"
